Wall time,Step,Value
1553666840.9511063,42,1.9834678173065186
1553666841.3505366,45,2.0229718685150146
1553666844.6315024,71,1.934138536453247
1553666847.8346283,94,2.138267993927002
1553666862.7879438,167,1.855660319328308
1553666879.7564268,229,1.8462638854980469
1553666881.098735,234,1.9438225030899048
1553666886.7575502,255,1.928410291671753
1553666891.6239579,273,1.8862351179122925
1553666900.9887044,308,1.971030831336975
1553666901.5260236,310,1.8441288471221924
1553666903.6785045,318,1.8617022037506104
1553666945.6951847,474,1.8619517087936401
1553666962.2226622,536,1.6857004165649414
1553666973.6546555,579,1.8327656984329224
1553666975.521369,586,1.9661908149719238
1553666988.3537533,634,1.8071002960205078
1553666991.7930574,647,1.6411941051483154
1553667009.6927402,714,1.8470944166183472
1553667011.8451765,722,2.030910015106201
1553667028.7399113,785,1.7789300680160522
1553667033.3437104,802,1.7550725936889648
1553667034.9763546,808,1.8272703886032104
1553667042.5252872,836,1.8659158945083618
1553667078.9228654,971,1.7736072540283203
1553667090.5091653,1014,1.5917764902114868
1553667104.3729744,1066,1.7582199573516846
1553667114.5528893,1104,1.6451263427734375
1553667134.8983154,1180,1.6674702167510986
1553667156.6781218,1261,1.8370530605316162
1553667171.384442,1316,1.799412488937378
1553667172.1942875,1319,1.6682496070861816
1553667175.916314,1333,1.8258432149887085
1553667176.9851305,1337,1.7468997240066528
1553667189.9024322,1385,1.8490231037139893
1553667191.7830565,1392,1.813032865524292
1553667203.7172174,1436,2.0623013973236084
1553667211.7825768,1466,1.734498381614685
1553667234.75403,1552,1.8148396015167236
1553667243.2272074,1584,1.6789661645889282
1553667271.9757802,1691,1.6860846281051636
1553667283.488378,1734,1.77225661277771
1553667284.2863626,1737,1.7924904823303223
1553667312.9864619,1844,1.7879455089569092
1553667322.034033,1877,1.6105146408081055
1553667332.7427402,1917,1.4776201248168945
1553667340.7427113,1947,1.5921523571014404
1553667364.5101218,2036,1.9391388893127441
1553667380.508707,2096,1.4132397174835205
1553667404.9446228,2187,1.7333040237426758
1553667408.1862001,2199,1.7893061637878418
1553667416.7774816,2231,1.7455517053604126
1553667425.0876656,2262,1.659407138824463
1553667437.1905377,2307,1.830014944076538
1553667459.278494,2389,1.730198621749878
1553667471.863205,2436,1.6215522289276123
1553667476.372049,2453,1.8247262239456177
1553667476.9143085,2455,1.7512884140014648
1553667478.2565584,2460,1.7338066101074219
1553667484.9860241,2485,1.4979817867279053
1553667485.252891,2486,1.6668658256530762
1553667488.4538565,2498,1.7206860780715942
1553667489.814466,2503,1.762567400932312
1553667497.534105,2532,1.7110434770584106
1553667538.6341841,2685,1.791440725326538
1553667553.4469078,2740,1.6442711353302002
1553667614.4152799,2967,1.8596161603927612
1553667633.3737564,3038,1.6546809673309326
1553667634.1716156,3041,1.6237905025482178
1553667666.2520542,3161,1.6060428619384766
1553667684.7395756,3230,1.6629672050476074
1553667689.0038116,3246,1.5352939367294312
1553667689.2718024,3247,1.4416923522949219
1553667704.9148118,3305,1.668571949005127
1553667751.7952745,3480,1.6746889352798462
1553667788.7789624,3618,1.6181340217590332
1553667789.3185499,3620,1.5119681358337402
1553667802.7385645,3670,1.8500193357467651
1553667821.7587512,3741,1.5592215061187744
1553667841.507472,3814,1.6191529035568237
1553667843.3937032,3821,1.738798975944519
1553667871.986626,3928,1.5353065729141235
1553667879.4666176,3956,1.6289441585540771
1553667900.91538,4036,1.5121506452560425
1553667917.5742874,4098,1.7022162675857544
1553667943.8002903,4196,1.541454553604126
1553667953.5910974,4232,1.6948585510253906
1553667976.3485796,4317,1.5129177570343018
1553667998.5870912,4400,1.7577452659606934
1553668023.155902,4492,1.6869251728057861
1553668027.7305555,4509,1.6281927824020386
1553668033.3966618,4530,1.5386136770248413
1553668069.3544323,4664,1.461355447769165
1553668070.4258509,4668,1.565832495689392
1553668072.5774598,4676,1.7261427640914917
1553668102.7077844,4788,1.535064458847046
1553668106.5064466,4802,1.4417842626571655
1553668116.6723037,4840,1.5611999034881592
1553668131.0769362,4894,1.4562950134277344
1553668151.623522,4971,1.6788618564605713
1553668172.8571978,5050,1.5356993675231934
1553668173.3997054,5052,1.4889514446258545
1553668187.7541842,5106,1.7647899389266968
1553668195.3099096,5134,1.3565696477890015
1553668252.072109,5345,1.6395587921142578
1553668255.7675014,5359,1.4270823001861572
1553668272.1488996,5420,1.4063760042190552
1553668306.6561823,5549,1.401371717453003
1553668341.7051024,5679,1.3873367309570312
1553668353.4951339,5723,1.656362771987915
1553668376.3258653,5808,1.4491150379180908
1553668391.2765143,5864,1.5272808074951172
1553668393.1577368,5871,1.525329828262329
1553668402.8419206,5907,1.4063916206359863
1553668424.9994862,5990,1.496274471282959
1553668430.3051825,6010,1.4930059909820557
1553668462.8989723,6131,1.3765475749969482
1553668481.454677,6200,1.3762325048446655
1553668484.9375432,6213,1.4945883750915527
1553668486.5352328,6219,1.3819444179534912
1553668505.3541899,6289,1.3337230682373047
1553668511.4627383,6312,1.4245045185089111
1553668528.6317534,6376,1.336013913154602
1553668567.1997192,6520,1.3842023611068726
1553668581.9046774,6574,1.4064676761627197
1553668589.6563437,6603,1.2568061351776123
1553668614.5788395,6696,1.0457922220230103
1553668615.3782043,6699,1.299020767211914
1553668618.5859187,6711,1.289850115776062
1553668656.9810705,6854,1.3911726474761963
1553668686.8654597,6966,1.2752820253372192
1553668693.880662,6992,1.2814688682556152
1553668726.894935,7114,1.2593772411346436
1553668737.7930303,7155,1.3301498889923096
1553668779.542112,7311,1.2857155799865723
1553668798.494738,7382,1.1806269884109497
1553668816.7493684,7450,1.3465907573699951
1553668819.4227855,7460,1.3507580757141113
1553668820.2183092,7463,1.3136495351791382
1553668824.2338047,7478,1.546736240386963
1553668833.2904909,7511,1.2427167892456055
1553668882.1108963,7693,1.177903175354004
1553668907.6179733,7788,1.195969581604004
1553668910.2975419,7798,1.1555750370025635
1553668919.6491582,7833,1.2540440559387207
1553668962.2946064,7991,1.0380480289459229
1553668982.3136668,8066,1.110195279121399
1553669012.9511907,8180,1.0776302814483643
1553669024.0211751,8221,1.2068228721618652
1553669062.1594121,8363,1.3496593236923218
1553669063.50458,8368,1.2297518253326416
1553669065.9153185,8377,1.4718163013458252
1553669090.9942958,8470,1.3266725540161133
1553669098.5257416,8498,1.2104352712631226
1553669101.2197473,8508,1.0586551427841187
1553669125.946899,8601,1.1190881729125977
1553669135.107933,8635,1.097893238067627
1553669151.1157558,8695,1.096860408782959
1553669200.2559178,8878,1.069101095199585
1553669207.3909776,8904,1.228442668914795
1553669208.1932786,8907,1.1987760066986084
1553669213.8417487,8928,1.0206687450408936
1553669215.709106,8935,1.1003096103668213
1553669231.2891188,8993,1.0837514400482178
1553669247.8184195,9055,0.9679137468338013
1553669302.72309,9260,1.14912748336792
1553669317.747474,9316,1.287043809890747
1553669326.3419116,9348,1.2384731769561768
1553669349.8633976,9435,1.1194571256637573
1553669358.6862955,9468,1.1332380771636963
1553669381.7146828,9554,1.012119174003601
1553669385.187969,9567,1.0083274841308594
1553669409.2274063,9657,1.3021719455718994
1553669415.388066,9680,1.025713324546814
1553669420.1803162,9698,1.1472570896148682
1553669459.1961508,9843,1.0163724422454834
1553669476.3429115,9907,1.0271254777908325
1553669516.7853253,10058,1.2001919746398926
1553669523.6907184,10084,1.1115741729736328
1553669575.2153761,10276,1.2660921812057495
1553669577.059875,10283,0.9126443862915039
1553669608.297477,10399,1.0414628982543945
1553669629.7427645,10479,1.1006033420562744
1553669641.2087076,10522,1.1658012866973877
1553669663.9849095,10607,1.0603485107421875
1553669672.3156116,10638,1.0567349195480347
1553669676.6188319,10654,1.0723347663879395
1553669691.818481,10711,1.2472407817840576
1553669704.159906,10757,1.2477271556854248
1553669704.4323318,10758,1.058184266090393
1553669710.4929729,10780,0.9818435907363892
1553669726.972664,10841,1.041573405265808
1553669729.3829257,10850,1.1499875783920288
1553669743.4460835,10902,0.9402027726173401
1553669744.275757,10905,0.954459011554718
1553669754.3596656,10943,1.0013293027877808
1553669760.4268818,10966,1.0361469984054565
1553669762.0516238,10972,1.126015305519104
1553669762.5925367,10974,1.1806330680847168
1553669774.740639,11020,0.9456143379211426
1553669796.6949544,11102,1.0243003368377686
1553669801.8556864,11121,1.04292631149292
1553669804.396608,11130,1.0934512615203857
1553669822.7038713,11198,1.1679600477218628
1553669823.2227197,11200,1.0993866920471191
1553669838.9374263,11260,0.9809163808822632
1553669881.0910053,11419,1.131584644317627
1553669895.439268,11472,1.0965826511383057
1553669900.5969954,11492,0.9628090262413025
1553669908.9591486,11523,0.8641046285629272
1553669911.1676087,11532,0.9688408374786377
1553669920.4219458,11566,1.079402208328247
1553669942.2642956,11648,1.0347890853881836
1553669952.0681794,11685,0.9682458639144897
1553669971.705507,11759,0.9452868700027466
1553670001.5984163,11873,1.0293536186218262
1553670026.7828362,11969,1.0262820720672607
1553670028.0982192,11974,0.8422788977622986
1553670037.6529248,12010,0.9815158843994141
1553670045.6456113,12041,0.8932511210441589
1553670072.0793824,12138,0.9773256778717041
1553670078.7978194,12164,1.0047001838684082
1553670084.298354,12184,1.033560872077942
1553670095.7229772,12226,1.0534770488739014
1553670112.827202,12290,1.101250410079956
1553670143.5564907,12405,0.9513339996337891
1553670157.658132,12458,1.1491365432739258
1553670214.5732234,12671,0.9944776296615601
1553670268.684118,12877,0.9622289538383484
1553670284.9770808,12939,0.9033001661300659
1553670305.8888052,13017,1.0315985679626465
1553670310.5109062,13034,1.1063365936279297
1553670317.8449166,13061,1.0109413862228394
1553670323.7280502,13082,0.9574336409568787
1553670326.965267,13094,0.993416428565979
1553670331.0946312,13109,0.9300020337104797
1553670366.0054083,13239,0.8705805540084839
1553670409.4809847,13402,1.0091534852981567
1553670410.5197642,13406,1.0607311725616455
1553670436.5911195,13504,0.8971378803253174
1553670447.628659,13546,0.9337331652641296
1553670461.6163013,13597,0.9920675158500671
1553670467.9749825,13620,0.8101022243499756
1553670483.5126057,13679,0.883379340171814
1553670484.258651,13682,0.9147425293922424
1553670518.7403305,13810,1.001710295677185
1553670538.8789816,13884,1.0632905960083008
1553670590.8298066,14080,0.8380971550941467
1553670628.1300528,14221,0.8348825573921204
1553670646.0904734,14287,0.8888553380966187
1553670647.9797852,14294,1.0972678661346436
1553670655.0250254,14320,0.9768223762512207
1553670659.9471812,14338,1.0482618808746338
1553670675.8344033,14397,0.9044411182403564
1553670689.4678838,14447,1.087982177734375
1553670739.3265555,14632,0.8824219703674316
1553670740.911026,14638,0.954980194568634
1553670748.9238522,14668,0.808002233505249
1553670751.3624144,14677,0.9458569288253784
1553670753.9602964,14687,0.8858362436294556
1553670778.2929358,14779,0.8251551389694214
1553670780.7453334,14788,0.9768539667129517
1553670786.3507538,14809,0.8045905828475952
1553670803.566599,14873,0.9610177278518677
1553670808.7099733,14892,0.7767410278320312
1553670861.850174,15090,0.9053657054901123
1553670886.02556,15180,1.1213886737823486
1553670909.1255405,15266,0.8558914661407471
1553670924.9090333,15324,0.9708488583564758
1553670965.1034439,15473,0.8959312438964844
1553670965.6318502,15475,0.8110174536705017
1553670974.065105,15507,0.9632084965705872
1553670982.3383362,15538,0.8449453115463257
1553671035.9765763,15740,0.8768718838691711
1553671042.2718856,15764,0.8752766251564026
1553671044.5977752,15773,1.0330088138580322
1553671059.0199087,15828,1.041813611984253
1553671102.995826,15993,0.8666867613792419
1553671129.7707586,16095,0.8469563126564026
1553671135.442669,16116,1.0465443134307861
1553671171.2196019,16249,0.9687310457229614
1553671190.446531,16321,1.0232254266738892
1553671196.361208,16343,0.8650326132774353
1553671200.8495674,16360,0.8331093788146973
1553671212.8313818,16406,1.0919685363769531
1553671238.9127038,16505,0.8239704966545105
1553671289.7404444,16697,0.9500958919525146
1553671319.5156097,16808,1.0129209756851196
1553671319.832727,16809,0.8613730669021606
1553671332.883499,16857,0.7900421619415283
1553671344.0817208,16899,1.1105378866195679
1553671388.3951607,17066,1.0159269571304321
1553671396.5365274,17097,0.8962668180465698
1553671405.4952881,17131,0.933768630027771
1553671434.2831242,17239,1.0379173755645752
1553671443.1726139,17272,1.0354721546173096
1553671448.094209,17290,0.9046897292137146
