Wall time,Step,Value
1553660012.2841935,42,0.4296875
1553660012.776163,45,0.375
1553660017.1057265,71,0.40625
1553660020.8998911,94,0.453125
1553660033.1486216,167,0.4296875
1553660043.4299576,229,0.515625
1553660044.2904925,234,0.5625
1553660047.743192,255,0.5
1553660050.7402334,273,0.5234375
1553660056.5014873,308,0.5546875
1553660056.8419304,310,0.53125
1553660058.1878512,318,0.5546875
1553660084.2234514,474,0.5625
1553660094.6048353,536,0.5625
1553660101.6865273,579,0.5390625
1553660102.870264,586,0.59375
1553660110.9710746,634,0.5546875
1553660113.16077,647,0.5546875
1553660117.2199695,671,0.5390625
1553660124.3832574,714,0.5703125
1553660125.7071617,722,0.5703125
1553660136.2088363,785,0.53125
1553660139.0344157,802,0.484375
1553660140.0281882,808,0.53125
1553660144.611592,836,0.5546875
1553660167.4433982,971,0.5546875
1553660174.5993965,1014,0.6484375
1553660183.242358,1066,0.578125
1553660189.593228,1104,0.53125
1553660202.3026788,1180,0.4765625
1553660215.7438848,1261,0.46875
1553660224.8277776,1316,0.515625
1553660225.3309603,1319,0.46875
1553660227.6506834,1333,0.578125
1553660228.3242567,1337,0.4765625
1553660236.380338,1385,0.5625
1553660237.558708,1392,0.4921875
1553660244.5166836,1436,0.4921875
1553660248.6908405,1466,0.578125
1553660256.7066665,1523,0.53125
1553660260.7277117,1552,0.53125
1553660262.985268,1568,0.453125
1553660265.2211657,1584,0.5234375
1553660279.4338846,1691,0.515625
1553660284.0378015,1734,0.6484375
1553660284.3569756,1737,0.515625
1553660295.689323,1844,0.5703125
1553660298.0554404,1866,0.515625
1553660299.4273975,1877,0.59375
1553660303.6947138,1917,0.6875
1553660306.8370576,1947,0.625
1553660317.2863793,2036,0.5
1553660325.9994657,2096,0.4765625
1553660339.1897566,2187,0.546875
1553660340.852402,2199,0.5234375
1553660345.5749505,2231,0.5234375
1553660350.0881882,2262,0.6484375
1553660356.618244,2307,0.5859375
1553660368.6904795,2389,0.5390625
1553660375.3954532,2436,0.4921875
1553660377.8850071,2453,0.5546875
1553660378.179879,2455,0.4921875
1553660378.9207246,2460,0.5859375
1553660382.549211,2485,0.53125
1553660382.7037196,2486,0.5546875
1553660384.4574544,2498,0.5703125
1553660385.1855056,2503,0.5703125
1553660389.3592045,2532,0.5390625
1553660391.5392485,2547,0.546875
1553660411.4126663,2685,0.59375
1553660419.3478065,2740,0.5390625
1553660452.4594214,2967,0.546875
1553660462.7904742,3038,0.5390625
1553660463.2240539,3041,0.515625
1553660480.4833531,3161,0.578125
1553660490.4053104,3230,0.546875
1553660492.454717,3244,0.5625
1553660492.7430925,3246,0.5234375
1553660492.8809066,3247,0.609375
1553660501.423576,3305,0.5390625
1553660526.8197882,3480,0.53125
1553660546.726161,3618,0.484375
1553660547.016684,3620,0.546875
1553660554.195204,3670,0.5625
1553660564.3605099,3741,0.578125
1553660572.1042626,3793,0.5546875
1553660575.1387491,3814,0.5859375
1553660576.1316483,3821,0.609375
1553660591.6318095,3928,0.609375
1553660595.6608076,3956,0.5234375
1553660599.7270174,3984,0.5234375
1553660607.1539042,4036,0.59375
1553660616.0631604,4098,0.5234375
1553660630.2287855,4196,0.5703125
1553660634.8544178,4227,0.546875
1553660635.56986,4232,0.53125
1553660647.9554596,4317,0.484375
1553660648.2433147,4319,0.578125
1553660659.9688857,4400,0.6328125
1553660673.2702143,4492,0.53125
1553660675.739096,4509,0.5625
1553660678.7998216,4530,0.5234375
1553660698.2716684,4664,0.5625
1553660698.8612895,4668,0.5703125
1553660700.0515509,4676,0.53125
1553660716.4111416,4788,0.515625
1553660718.3873723,4802,0.671875
1553660723.934805,4840,0.6640625
1553660725.6777995,4852,0.609375
1553660731.7651513,4894,0.5703125
1553660742.920027,4971,0.640625
1553660754.3829832,5050,0.609375
1553660754.6715314,5052,0.5703125
1553660762.3327289,5106,0.5078125
1553660766.4948602,5134,0.6171875
1553660781.8545551,5239,0.6171875
1553660797.0681188,5345,0.6328125
1553660799.1188047,5359,0.6640625
1553660807.9156518,5420,0.515625
1553660826.5325139,5549,0.6015625
1553660845.4452777,5679,0.5625
1553660851.8797202,5723,0.5625
1553660864.2389388,5808,0.6328125
1553660867.0167837,5828,0.546875
1553660872.1986825,5864,0.625
1553660873.2313347,5871,0.5625
1553660878.4140272,5907,0.5703125
1553660881.4484963,5928,0.4609375
1553660890.190696,5990,0.625
1553660893.175374,6010,0.546875
1553660909.584384,6121,0.625
1553660911.0088782,6131,0.5390625
1553660921.006115,6200,0.5625
1553660922.8973064,6213,0.546875
1553660923.7635381,6219,0.640625
1553660933.7838125,6289,0.5546875
1553660937.1051257,6312,0.5625
1553660946.3564367,6376,0.4609375
1553660967.2762773,6520,0.59375
1553660975.2608044,6574,0.6328125
1553660979.4661257,6603,0.6328125
1553660987.299421,6657,0.5625
1553660992.8341072,6696,0.6171875
1553660993.2994924,6699,0.5390625
1553660995.0344973,6711,0.5703125
1553660999.4861963,6742,0.6796875
1553661015.6424046,6854,0.5625
1553661031.6162534,6966,0.515625
1553661035.4050825,6992,0.625
1553661052.2008762,7106,0.6640625
1553661053.34938,7114,0.5546875
1553661059.3058069,7155,0.609375
1553661072.5931852,7247,0.6484375
1553661081.883297,7311,0.5625
1553661088.8751075,7359,0.6640625
1553661092.2216456,7382,0.5625
1553661101.9639227,7450,0.6953125
1553661103.3769073,7460,0.578125
1553661103.831601,7463,0.640625
1553661106.053157,7478,0.6015625
1553661111.039215,7511,0.609375
1553661137.303537,7693,0.6171875
1553661146.8871772,7760,0.6640625
1553661150.9752798,7788,0.6171875
1553661152.4237914,7798,0.609375
1553661157.387008,7833,0.6171875
1553661180.436273,7991,0.625
1553661191.322994,8066,0.65625
1553661207.8388243,8180,0.6953125
1553661213.7719822,8221,0.625
1553661234.3929577,8363,0.640625
1553661235.1022167,8368,0.6796875
1553661236.4212391,8377,0.640625
1553661247.3550673,8470,0.6953125
1553661250.4743397,8498,0.609375
1553661251.601989,8508,0.6484375
1553661261.8414037,8601,0.625
1553661265.637288,8635,0.6796875
1553661272.3790767,8695,0.5859375
1553661292.9449792,8878,0.625
1553661296.0226753,8904,0.5859375
1553661296.3514817,8907,0.59375
1553661298.6925397,8928,0.6953125
1553661299.4813619,8935,0.578125
1553661305.9765668,8993,0.6953125
1553661306.672569,8999,0.6484375
1553661312.9097128,9055,0.6484375
1553661335.7875512,9260,0.6640625
1553661342.0695586,9316,0.59375
1553661345.5880883,9348,0.6328125
1553661355.5396574,9435,0.625
1553661359.154318,9468,0.65625
1553661368.0299664,9547,0.6171875
1553661368.8337948,9554,0.640625
1553661370.3084495,9567,0.59375
1553661376.9928665,9627,0.6640625
1553661380.3694475,9657,0.640625
1553661382.9483957,9680,0.6484375
1553661384.9985573,9698,0.6015625
1553661401.4137335,9843,0.6484375
1553661408.5738041,9907,0.640625
1553661425.4164026,10058,0.6015625
1553661428.3535836,10084,0.671875
1553661449.7827442,10276,0.5859375
