Wall time,Step,Value
1553660012.2841527,42,1.9646741151809692
1553660012.7761164,45,2.138481378555298
1553660017.1056795,71,1.9285646677017212
1553660020.8998444,94,1.9483774900436401
1553660033.148574,167,1.9487261772155762
1553660043.4299216,229,1.7491259574890137
1553660044.290452,234,1.7869839668273926
1553660047.7431476,255,1.8639963865280151
1553660050.7401896,273,1.7873616218566895
1553660056.5014453,308,1.7175031900405884
1553660056.8418849,310,1.8087759017944336
1553660058.187805,318,1.7106781005859375
1553660084.223409,474,1.666133165359497
1553660094.604783,536,1.7265119552612305
1553660101.6864865,579,1.7054338455200195
1553660102.8702245,586,1.635704755783081
1553660110.9710288,634,1.6183667182922363
1553660113.160723,647,1.6474230289459229
1553660124.3832088,714,1.6459078788757324
1553660125.7071195,722,1.6411300897598267
1553660136.20879,785,1.7141209840774536
1553660139.0343754,802,1.8397083282470703
1553660140.0281487,808,1.714701771736145
1553660144.6115406,836,1.7395280599594116
1553660167.4433522,971,1.6528077125549316
1553660174.5993583,1014,1.3953797817230225
1553660183.242315,1066,1.5760588645935059
1553660189.5931807,1104,1.7033854722976685
1553660202.3026295,1180,1.8972634077072144
1553660215.7438455,1261,1.8547911643981934
1553660224.82773,1316,1.6852936744689941
1553660225.3309135,1319,1.8796381950378418
1553660227.650638,1333,1.5445055961608887
1553660228.3242168,1337,1.9190125465393066
1553660236.3802958,1385,1.6474673748016357
1553660237.5586655,1392,1.862329363822937
1553660244.516643,1436,1.7728111743927002
1553660248.690795,1466,1.6143710613250732
1553660256.7066205,1523,1.660446047782898
1553660260.727667,1552,1.6812483072280884
1553660265.2211254,1584,1.733055830001831
1553660279.4338312,1691,1.6983962059020996
1553660284.0377605,1734,1.4052377939224243
1553660284.356931,1737,1.722857117652893
1553660295.6892757,1844,1.5702338218688965
1553660298.0553892,1866,1.6752922534942627
1553660299.4273577,1877,1.4811627864837646
1553660303.6946738,1917,1.3264700174331665
1553660306.837009,1947,1.4098247289657593
1553660317.2863321,2036,1.6954419612884521
1553660325.9994295,2096,1.8079838752746582
1553660339.1897168,2187,1.6316142082214355
1553660340.852363,2199,1.707499384880066
1553660345.5749116,2231,1.707414150238037
1553660350.08814,2262,1.3896135091781616
1553660356.6181974,2307,1.5603255033493042
1553660368.6904411,2389,1.6180825233459473
1553660375.3954098,2436,1.7130029201507568
1553660377.884962,2453,1.5883487462997437
1553660378.1798308,2455,1.7361230850219727
1553660378.920678,2460,1.5520459413528442
1553660382.549167,2485,1.6351734399795532
1553660382.7036839,2486,1.6435447931289673
1553660384.457415,2498,1.5488451719284058
1553660385.185466,2503,1.540781021118164
1553660389.3591576,2532,1.6521637439727783
1553660411.4126236,2685,1.5102792978286743
1553660419.3477638,2740,1.6232705116271973
1553660452.4593818,2967,1.6261568069458008
1553660462.7904165,3038,1.5922048091888428
1553660463.2240164,3041,1.6454182863235474
1553660480.4833133,3161,1.5667243003845215
1553660490.4052687,3230,1.6421664953231812
1553660492.743047,3246,1.7322674989700317
1553660492.8808603,3247,1.5114233493804932
1553660501.423519,3305,1.566569209098816
1553660526.8197422,3480,1.6792831420898438
1553660546.726121,3618,1.7326488494873047
1553660547.0166461,3620,1.6866432428359985
1553660554.1951628,3670,1.527405023574829
1553660564.36046,3741,1.489856243133545
1553660575.1386993,3814,1.443300485610962
1553660576.131604,3821,1.368931531906128
1553660591.631763,3928,1.3809523582458496
1553660595.660756,3956,1.5507798194885254
1553660607.1538646,4036,1.4490976333618164
1553660616.0631132,4098,1.5483622550964355
1553660630.2287388,4196,1.4730689525604248
1553660634.854364,4227,1.5287508964538574
1553660635.5698204,4232,1.5743863582611084
1553660647.9554138,4317,1.6449098587036133
1553660648.2432692,4319,1.427922010421753
1553660659.9688358,4400,1.3620961904525757
1553660673.2701743,4492,1.6260535717010498
1553660675.7390602,4509,1.4721753597259521
1553660678.7997746,4530,1.5852746963500977
1553660698.2716305,4664,1.495065689086914
1553660698.8612432,4668,1.4212419986724854
1553660700.0515132,4676,1.5696611404418945
1553660716.4110942,4788,1.6087977886199951
1553660718.3873322,4802,1.2067726850509644
1553660723.934765,4840,1.2569913864135742
1553660731.765109,4894,1.475252389907837
1553660742.9199884,4971,1.3233270645141602
1553660754.3829427,5050,1.3887909650802612
1553660754.6714852,5052,1.4956952333450317
1553660762.332683,5106,1.590187430381775
1553660766.4948237,5134,1.2906073331832886
1553660797.0680814,5345,1.2607007026672363
1553660799.1187673,5359,1.2545112371444702
1553660807.9156075,5420,1.5544378757476807
1553660826.532477,5549,1.3987658023834229
1553660845.4452348,5679,1.3981776237487793
1553660851.879675,5723,1.4133059978485107
1553660864.2388906,5808,1.2916055917739868
1553660872.1986449,5864,1.3350183963775635
1553660873.2312906,5871,1.47170090675354
1553660878.413988,5907,1.4766905307769775
1553660890.1906514,5990,1.3404450416564941
1553660893.175333,6010,1.4781293869018555
1553660909.5843356,6121,1.3161057233810425
1553660911.0088289,6131,1.4625300168991089
1553660921.0060787,6200,1.3621588945388794
1553660922.897258,6213,1.369215965270996
1553660923.763498,6219,1.2319170236587524
1553660933.783765,6289,1.394649624824524
1553660937.105087,6312,1.415299892425537
1553660946.356398,6376,1.7012510299682617
1553660967.2762291,6520,1.3625761270523071
1553660975.2607656,6574,1.213602066040039
1553660979.4660861,6603,1.2820537090301514
1553660992.834062,6696,1.2970696687698364
1553660993.2994518,6699,1.4968791007995605
1553660995.0344608,6711,1.409902811050415
1553661015.6423655,6854,1.4297451972961426
1553661031.616215,6966,1.4853019714355469
1553661035.4050417,6992,1.2381153106689453
1553661052.2008364,7106,1.114431619644165
1553661053.3493428,7114,1.39561128616333
1553661059.3057687,7155,1.2352627515792847
1553661072.593139,7247,1.154552936553955
1553661081.8832512,7311,1.2969545125961304
1553661088.8750675,7359,1.145630121231079
1553661092.2215908,7382,1.3490675687789917
1553661101.9638774,7450,1.0598949193954468
1553661103.376868,7460,1.3705369234085083
1553661103.83155,7463,1.1936477422714233
1553661106.0531125,7478,1.2548246383666992
1553661111.039168,7511,1.1376981735229492
1553661137.3034952,7693,1.2403819561004639
1553661150.9752336,7788,1.2435623407363892
1553661152.4237502,7798,1.283645510673523
1553661157.3869617,7833,1.2175307273864746
1553661180.4362187,7991,1.193185567855835
1553661191.3229547,8066,1.0667660236358643
1553661207.838787,8180,1.0371332168579102
1553661213.7719407,8221,1.1903965473175049
1553661234.3929183,8363,1.179334282875061
1553661235.1021774,8368,1.0350743532180786
1553661236.4211822,8377,1.1250331401824951
1553661247.3550277,8470,0.9579858779907227
1553661250.4742916,8498,1.1925666332244873
1553661251.6019492,8508,1.0969561338424683
1553661261.841355,8601,1.119991660118103
1553661265.6372483,8635,1.1487853527069092
1553661272.3790295,8695,1.2664895057678223
1553661292.9449418,8878,1.1659939289093018
1553661296.0226362,8904,1.218001365661621
1553661296.3514416,8907,1.246598720550537
1553661298.6925008,8928,0.9457190632820129
1553661299.4813228,8935,1.2515450716018677
1553661305.9765298,8993,0.9709222316741943
1553661312.90967,9055,1.0832453966140747
1553661335.787512,9260,1.0742158889770508
1553661342.0695186,9316,1.2037668228149414
1553661345.58804,9348,1.1539362668991089
1553661355.5396163,9435,1.1034505367279053
1553661359.15427,9468,1.045030117034912
1553661368.0299265,9547,1.1943578720092773
1553661368.8337567,9554,1.081420660018921
1553661370.3084037,9567,1.2122626304626465
1553661380.369399,9657,1.0531861782073975
1553661382.9483542,9680,1.0890655517578125
1553661384.9985197,9698,1.2206324338912964
1553661401.4136941,9843,1.03249990940094
1553661408.5737581,9907,1.0905365943908691
1553661425.4163573,10058,1.163874864578247
1553661428.353545,10084,1.0048035383224487
1553661449.7827053,10276,1.1993823051452637
1553661450.5735035,10283,1.1442781686782837
1553661463.6933448,10399,0.9868180751800537
1553661472.6890132,10479,1.2020788192749023
1553661477.5512173,10522,0.9247804880142212
1553661487.0519125,10607,1.014051914215088
1553661490.5179486,10638,0.9264802932739258
1553661492.3149986,10654,1.1968992948532104
1553661498.5897534,10711,1.1091208457946777
1553661503.7804742,10757,1.0223326683044434
1553661503.893188,10758,0.8738685846328735
1553661506.5487347,10780,1.1248178482055664
1553661513.2857056,10841,0.9789989590644836
1553661514.2827673,10850,0.973621129989624
1553661520.0739124,10902,1.0799075365066528
1553661520.4059877,10905,1.1487997770309448
1553661524.6701207,10943,0.9819090962409973
1553661527.234594,10966,1.0190882682800293
1553661527.9225934,10972,0.9612191915512085
1553661528.1485975,10974,1.0069955587387085
1553661533.366973,11020,0.8507950901985168
1553661542.5344183,11102,1.096968412399292
1553661544.69505,11121,1.062185287475586
1553661545.7132611,11130,1.0434033870697021
1553661553.2544694,11198,0.9297352433204651
1553661553.477206,11200,0.8870723843574524
1553661560.4033446,11260,0.8974891901016235
1553661578.1472967,11419,1.015690565109253
1553661584.0916193,11472,1.0932286977767944
1553661586.3502579,11492,0.8243099451065063
1553661589.8626502,11523,0.9424757361412048
1553661590.875985,11532,0.8813802003860474
1553661592.7523732,11549,1.0014939308166504
1553661594.6548126,11566,1.0519057512283325
1553661603.8827677,11648,1.0132701396942139
1553661608.0709493,11685,0.8755804300308228
1553661616.399688,11759,0.9839872121810913
1553661629.0685568,11873,0.8068495988845825
1553661639.7903101,11969,0.9956066608428955
1553661640.3629067,11974,0.8203136324882507
1553661644.447315,12010,0.9810323715209961
1553661647.9259677,12041,1.1601879596710205
1553661658.8367274,12138,0.9695817232131958
1553661661.746939,12164,1.0009737014770508
1553661664.0745506,12184,0.6362802982330322
1553661668.8150053,12226,0.8437830209732056
1553661675.9856663,12290,0.8099874258041382
1553661688.7510097,12405,0.9228113293647766
1553661694.741607,12458,0.8702636361122131
1553661718.7134252,12671,1.0212304592132568
1553661721.813549,12699,0.8303371667861938
1553661741.6376836,12877,0.9367892146110535
1553661748.633538,12939,0.8076213598251343
1553661757.426177,13017,0.9255098104476929
1553661759.2826707,13034,0.8116858005523682
1553661762.3848152,13061,0.8516969680786133
1553661764.7609162,13082,0.9463140368461609
1553661766.0604246,13094,0.8478829860687256
1553661767.8600981,13109,0.9078943133354187
1553661782.57494,13239,0.8625454306602478
1553661800.8157663,13402,0.7189881205558777
1553661801.251279,13406,0.801132082939148
1553661812.286534,13504,0.7931865453720093
1553661816.970877,13546,0.8216843605041504
1553661822.7813652,13597,0.6942892074584961
1553661825.3927083,13620,0.7155745029449463
1553661832.0266168,13679,0.8637245893478394
1553661832.3557913,13682,0.7764289379119873
1553661846.6569867,13810,0.8283944725990295
1553661850.596455,13845,0.8137581944465637
1553661854.9261117,13884,0.8813905715942383
1553661876.937406,14080,0.7885939478874207
1553661892.7845614,14221,0.7021849155426025
1553661900.210337,14287,0.8215334415435791
1553661901.0014222,14294,0.7679811120033264
1553661903.904735,14320,0.812777042388916
1553661905.9687588,14338,0.7834601402282715
1553661912.6130846,14397,0.6587077975273132
1553661918.2456079,14447,0.8589649200439453
1553661939.1619523,14632,0.7581406831741333
1553661939.8374808,14638,0.881033182144165
1553661943.213769,14668,0.9087843894958496
1553661944.1971123,14677,0.6729749441146851
1553661945.309569,14687,0.9364282488822937
1553661955.753944,14779,0.9362226724624634
1553661956.7632072,14788,0.7641618251800537
1553661959.1371686,14809,0.7995783090591431
1553661966.3213432,14873,0.5944331884384155
1553661968.4665062,14892,0.9287353754043579
1553661990.6453595,15090,0.533004105091095
1553661995.7964242,15136,0.7872843146324158
1553662000.7749496,15180,0.877693235874176
1553662010.4676547,15266,0.7753844261169434
1553662016.9575741,15324,0.9152417182922363
1553662033.8278427,15473,0.846961259841919
1553662034.0605114,15475,0.7279718518257141
1553662037.6691172,15507,0.8935942649841309
1553662041.17046,15538,0.6401928663253784
1553662063.785505,15740,0.7705695629119873
1553662066.497913,15764,0.6305193305015564
1553662067.5029864,15773,0.8047246932983398
1553662073.59396,15828,0.7951521277427673
1553662092.3302999,15993,0.770505428314209
1553662103.7607095,16095,0.8270621299743652
1553662106.0328588,16116,0.9364438056945801
1553662120.994281,16249,0.7561072111129761
