Wall time,Step,Value
1553666875.529186,42,2.2285594940185547
1553666876.3481696,45,2.1468546390533447
1553666883.3219905,71,2.1449904441833496
1553666889.5257595,94,2.2115931510925293
1553666909.3260093,167,2.235544204711914
1553666926.0455077,229,2.0452024936676025
1553666927.4039795,234,2.0502030849456787
1553666933.0510519,255,1.9823284149169922
1553666937.9003055,273,2.0494260787963867
1553666947.2934136,308,2.0233330726623535
1553666947.830384,310,2.1009938716888428
1553666950.0033596,318,2.058712959289551
1553666992.299625,474,1.9288244247436523
1553667009.0337334,536,2.048335075378418
1553667020.5867019,579,1.8994702100753784
1553667022.5026376,586,2.1456141471862793
1553667035.4492915,634,1.9764455556869507
1553667038.9265707,647,1.8480005264282227
1553667057.0780888,714,1.9329898357391357
1553667059.2537415,722,1.8359601497650146
1553667076.1922266,785,2.0609588623046875
1553667080.8127134,802,2.0531816482543945
1553667082.434356,808,2.0943660736083984
1553667089.9793105,836,2.0262246131896973
1553667126.4308686,971,1.973468542098999
1553667138.009346,1014,1.7951834201812744
1553667152.0850966,1066,1.9508204460144043
1553667162.2982373,1104,1.94106125831604
1553667182.8036609,1180,1.912182331085205
1553667204.6251633,1261,1.9238969087600708
1553667219.4120224,1316,1.8594188690185547
1553667220.2252972,1319,1.7241371870040894
1553667223.936876,1333,1.9251363277435303
1553667225.015826,1337,1.766188144683838
1553667237.913047,1385,1.8205623626708984
1553667239.800029,1392,1.9579224586486816
1553667251.9033442,1436,1.8111039400100708
1553667259.9899719,1466,1.8981590270996094
1553667275.35852,1523,1.6711251735687256
1553667283.1143758,1552,1.8867099285125732
1553667291.7616663,1584,1.8549120426177979
1553667320.598424,1691,1.8953180313110352
1553667332.2008977,1734,1.8677312135696411
1553667333.0124972,1737,1.9981000423431396
1553667361.830915,1844,1.8316547870635986
1553667367.7734368,1866,1.854839563369751
1553667370.9534733,1877,1.9624407291412354
1553667381.7161427,1917,1.7962818145751953
1553667389.8321404,1947,1.8117505311965942
1553667413.8246028,2036,1.8239785432815552
1553667429.995176,2096,1.897659420967102
1553667454.5908654,2187,1.9514565467834473
1553667457.779926,2199,1.8601493835449219
1553667466.4224236,2231,1.9186211824417114
1553667474.73866,2262,1.9855881929397583
1553667486.860472,2307,1.9813563823699951
1553667509.1318483,2389,1.7474932670593262
1553667521.7964408,2436,1.8587682247161865
1553667526.396992,2453,1.7975232601165771
1553667526.9414387,2455,1.8939955234527588
1553667528.2915552,2460,1.7786827087402344
1553667535.0429974,2485,1.780158519744873
1553667535.306158,2486,1.6966307163238525
1553667538.5629451,2498,1.7335764169692993
1553667539.9165576,2503,1.9313918352127075
1553667547.7239032,2532,1.9463014602661133
1553667588.9247334,2685,1.7675288915634155
1553667603.7006974,2740,1.8490201234817505
1553667665.2226055,2967,1.8298444747924805
1553667684.365629,3038,1.9700894355773926
1553667685.1772306,3041,1.9686386585235596
1553667717.4306734,3161,1.804184079170227
1553667735.9790552,3230,1.7760746479034424
1553667740.3359473,3246,1.7846620082855225
1553667740.6067243,3247,1.8883360624313354
1553667756.457379,3305,1.8143455982208252
1553667803.7228038,3480,1.9190893173217773
1553667840.866864,3618,1.7942296266555786
1553667841.408558,3620,1.7876536846160889
1553667854.9028518,3670,1.7848962545394897
1553667874.019111,3741,1.6388113498687744
1553667893.8193913,3814,1.6678099632263184
1553667895.7084618,3821,1.664802074432373
1553667924.5146484,3928,1.7009450197219849
1553667932.1369784,3956,1.62424898147583
1553667953.6885831,4036,1.8584532737731934
1553667970.379589,4098,1.7152378559112549
1553667996.6658227,4196,1.7906298637390137
1553668005.2254367,4227,1.8460643291473389
1553668006.5607204,4232,1.6561517715454102
1553668029.6677983,4317,1.5757248401641846
1553668030.203314,4319,1.6339082717895508
1553668052.1002812,4400,1.7564690113067627
1553668076.8644614,4492,1.8843570947647095
1553668081.4776375,4509,1.8320279121398926
1553668087.152272,4530,1.718603253364563
1553668123.2518423,4664,1.7771140336990356
1553668124.3154647,4668,1.8463754653930664
1553668126.4752638,4676,1.7428622245788574
1553668156.8926308,4788,1.828538417816162
1553668160.6709244,4802,1.888628363609314
1553668170.9211545,4840,1.7721967697143555
1553668185.4658859,4894,1.6476589441299438
1553668206.2108462,4971,1.6945780515670776
1553668227.5143945,5050,1.6948686838150024
1553668228.052996,5052,1.644578218460083
1553668242.5542786,5106,1.690269112586975
1553668250.0912566,5134,1.7180453538894653
1553668307.2644506,5345,1.6543577909469604
1553668311.0146265,5359,1.5603312253952026
1553668327.4475398,5420,1.6184144020080566
1553668362.2099266,5549,1.6637126207351685
1553668397.464506,5679,1.5706253051757812
1553668409.360536,5723,1.4407211542129517
1553668432.2821379,5808,1.6312083005905151
1553668447.4485707,5864,1.6129158735275269
1553668449.3495867,5871,1.5066571235656738
1553668459.016288,5907,1.5224720239639282
1553668481.3723388,5990,1.7327263355255127
1553668486.7913983,6010,1.6228117942810059
1553668516.9948924,6121,1.2473950386047363
1553668519.6782408,6131,1.6176700592041016
1553668538.4030223,6200,1.3637006282806396
1553668541.9140391,6213,1.6978247165679932
1553668543.5437138,6219,1.6666783094406128
1553668562.4059815,6289,1.4758578538894653
1553668568.58764,6312,1.725428581237793
1553668585.8302116,6376,1.4964194297790527
1553668624.6147683,6520,1.6123254299163818
1553668639.3172052,6574,1.5418976545333862
1553668647.1195838,6603,1.3478422164916992
1553668672.1599698,6696,1.3503797054290771
1553668672.9766016,6699,1.5055978298187256
1553668676.2409432,6711,1.4724409580230713
1553668714.7351499,6854,1.2581913471221924
1553668744.858615,6966,1.3339182138442993
1553668751.8689473,6992,1.466623067855835
1553668782.7715094,7106,1.2784349918365479
1553668784.9665108,7114,1.3956568241119385
1553668795.9345691,7155,1.2950692176818848
1553668820.740692,7247,1.2422292232513428
1553668837.9710999,7311,1.3851290941238403
1553668850.9078336,7359,1.2415761947631836
1553668857.0844042,7382,1.3932948112487793
1553668875.4195316,7450,1.4823130369186401
1553668878.1443024,7460,1.3680505752563477
1553668878.949653,7463,1.269247055053711
1553668883.0078142,7478,1.493100643157959
1553668892.10479,7511,1.378270149230957
1553668941.030361,7693,1.2564181089401245
1553668966.7000067,7788,1.21308434009552
1553668969.3982575,7798,1.3465521335601807
1553668978.8458438,7833,1.3095773458480835
1553669021.6750772,7991,1.1761482954025269
1553669041.8712149,8066,1.1186749935150146
1553669072.6514637,8180,1.2600899934768677
1553669083.6643057,8221,1.3412463665008545
1553669121.9264958,8363,1.2986061573028564
1553669123.286567,8368,1.1188223361968994
1553669125.7194338,8377,1.2624502182006836
1553669150.9541576,8470,1.194143533706665
1553669158.460068,8498,1.3138923645019531
1553669161.1648233,8508,1.2724679708480835
1553669186.3100522,8601,1.2972476482391357
1553669195.4668624,8635,1.2633041143417358
1553669211.5958788,8695,1.2729594707489014
1553669260.9821017,8878,1.261595368385315
1553669268.1867042,8904,0.9678796529769897
1553669269.0035794,8907,1.182064175605774
1553669274.6430404,8928,1.3334593772888184
1553669276.5191307,8935,1.1672368049621582
1553669292.1675858,8993,1.0381736755371094
1553669308.9360998,9055,1.1681545972824097
1553669364.2578232,9260,1.2993910312652588
1553669379.3693023,9316,1.2127304077148438
1553669387.9728816,9348,1.3207567930221558
1553669411.5384688,9435,1.1132073402404785
1553669420.4524403,9468,1.204890489578247
1553669441.783933,9547,1.2710269689559937
1553669443.662416,9554,1.2030705213546753
1553669447.1883712,9567,1.0507699251174927
1553669471.406194,9657,1.2957359552383423
1553669477.5955868,9680,1.2611427307128906
1553669482.4175181,9698,1.325505018234253
1553669521.5047626,9843,1.0314258337020874
1553669538.7356632,9907,0.9291735887527466
1553669579.4331074,10058,1.1329032182693481
1553669586.3360405,10084,0.9567917585372925
1553669637.9949672,10276,1.0251425504684448
1553669639.873197,10283,1.2754971981048584
1553669671.294396,10399,1.0667943954467773
1553669692.8149111,10479,1.253852128982544
1553669704.3608234,10522,1.0158045291900635
1553669727.3491945,10607,1.0189096927642822
1553669735.8608024,10638,1.0344609022140503
1553669740.2346861,10654,1.227523922920227
1553669755.894086,10711,1.0763455629348755
1553669768.4378688,10757,1.1265203952789307
1553669768.7553756,10758,1.2870349884033203
1553669774.8450859,10780,1.0458557605743408
1553669791.2333078,10841,1.0481047630310059
1553669793.5920055,10850,1.1440188884735107
1553669807.5016112,10902,1.0381020307540894
1553669808.3633983,10905,1.1982234716415405
1553669818.888628,10943,1.2020896673202515
1553669825.1305864,10966,1.0025486946105957
1553669826.7852967,10972,1.0015095472335815
1553669827.3265243,10974,1.054121494293213
1553669839.4427402,11020,0.9285849332809448
1553669861.8318698,11102,1.033430576324463
1553669866.963486,11121,1.2699955701828003
1553669869.389793,11130,1.0985578298568726
1553669887.91478,11198,0.9859566688537598
