Wall time,Step,Value
1553701815.1207173,42,0.2265625
1553701815.309821,45,0.2421875
1553701817.0015829,71,0.28125
1553701818.4936473,94,0.3046875
1553701823.4776807,167,0.2890625
1553701827.6123261,229,0.234375
1553701827.9291937,234,0.2890625
1553701829.3750107,255,0.2265625
1553701830.536774,273,0.2890625
1553701832.7623281,308,0.328125
1553701832.887937,310,0.2890625
1553701833.3990529,318,0.3125
1553701843.5421824,474,0.3203125
1553701847.529945,536,0.3359375
1553701850.3381944,579,0.28125
1553701850.8083184,586,0.3046875
1553701853.9383335,634,0.2578125
1553701854.7772195,647,0.2890625
1553701856.3138843,671,0.265625
1553701859.0927927,714,0.390625
1553701859.6112754,722,0.25
1553701863.7419553,785,0.2265625
1553701864.8398142,802,0.265625
1553701865.2401729,808,0.28125
1553701867.1008174,836,0.2421875
1553701876.335726,971,0.234375
1553701879.1304328,1014,0.1796875
1553701882.7328837,1066,0.296875
1553701885.3892894,1104,0.28125
1553701890.5069299,1180,0.2265625
1553701895.8457153,1261,0.3125
1553701899.6223125,1316,0.328125
1553701899.829522,1319,0.265625
1553701900.8089032,1333,0.2890625
1553701901.0842414,1337,0.3203125
1553701904.2311544,1385,0.328125
1553701904.7050967,1392,0.2578125
1553701907.7850602,1436,0.296875
1553701909.7637095,1466,0.2578125
1553701913.5412493,1523,0.265625
1553701915.4555085,1552,0.3359375
1553701916.4808831,1568,0.3203125
1553701917.536919,1584,0.359375
1553701924.9802864,1691,0.328125
1553701927.8117795,1734,0.328125
1553701928.0061288,1737,0.328125
1553701935.2876542,1844,0.3046875
1553701936.7988698,1866,0.3046875
1553701937.6985834,1877,0.2734375
1553701940.4138732,1917,0.1796875
1553701941.5514941,1934,0.3203125
1553701942.435562,1947,0.2421875
1553701948.58752,2036,0.2265625
1553701952.6920395,2096,0.2421875
1553701958.9172106,2187,0.2265625
1553701959.7699432,2199,0.3359375
1553701962.0165565,2231,0.265625
1553701962.4435773,2237,0.3515625
1553701964.1722863,2262,0.28125
1553701967.3148868,2307,0.3359375
1553701972.8688254,2389,0.2265625
1553701975.9180999,2436,0.34375
1553701977.0204878,2453,0.34375
1553701977.1487434,2455,0.3046875
1553701977.4771416,2460,0.3046875
1553701979.1183949,2485,0.328125
1553701979.1841884,2486,0.3203125
1553701979.972258,2498,0.3125
1553701980.309283,2503,0.2734375
1553701982.2398238,2532,0.265625
1553701983.264753,2547,0.2109375
1553701992.593163,2685,0.296875
1553701996.2670867,2740,0.21875
1553702011.9256988,2967,0.2109375
1553702016.8790023,3038,0.2890625
1553702017.0918138,3041,0.328125
1553702021.1590106,3099,0.3203125
1553702025.489355,3161,0.296875
1553702030.0329306,3230,0.3046875
1553702030.9401162,3244,0.328125
1553702031.0717335,3246,0.28125
1553702031.137026,3247,0.2265625
1553702035.2360287,3305,0.2890625
1553702047.0829997,3480,0.3046875
1553702056.655055,3618,0.265625
1553702056.800826,3620,0.28125
1553702060.1379614,3670,0.328125
1553702064.8561609,3741,0.2890625
1553702068.577843,3793,0.3359375
1553702069.9620538,3814,0.2578125
1553702070.4157872,3821,0.34375
1553702077.7564185,3928,0.3203125
1553702079.715108,3956,0.3203125
1553702081.6516588,3984,0.3125
1553702085.2129803,4036,0.296875
1553702089.4301696,4098,0.390625
1553702096.0138624,4196,0.2578125
1553702098.2381072,4227,0.3515625
1553702098.569224,4232,0.375
1553702104.3279283,4317,0.265625
1553702104.464738,4319,0.2890625
1553702110.0551846,4400,0.375
1553702116.4166276,4492,0.296875
1553702117.599328,4509,0.296875
1553702119.087249,4530,0.296875
1553702128.3713195,4664,0.2578125
1553702128.6500022,4668,0.328125
1553702129.214298,4676,0.265625
1553702136.7126782,4788,0.2890625
1553702137.6814024,4802,0.3515625
1553702140.3166661,4840,0.3359375
1553702141.1539583,4852,0.328125
1553702144.085988,4894,0.2734375
1553702149.4610171,4971,0.3046875
1553702154.6803524,5050,0.296875
1553702154.810117,5052,0.3359375
1553702158.5493875,5106,0.2890625
1553702160.52971,5134,0.2890625
1553702167.9099894,5239,0.2890625
1553702175.0921884,5345,0.3671875
1553702176.0827336,5359,0.34375
1553702180.1568012,5420,0.265625
1553702188.9773345,5549,0.296875
1553702197.9232736,5679,0.3125
1553702200.941494,5723,0.296875
1553702206.7105706,5808,0.3046875
1553702208.0974827,5828,0.3125
1553702210.5357943,5864,0.3359375
1553702211.0054038,5871,0.2890625
1553702213.5033748,5907,0.296875
1553702214.898295,5928,0.265625
1553702219.207025,5990,0.328125
1553702220.5908175,6010,0.3515625
1553702228.4531572,6121,0.3671875
1553702229.1427312,6131,0.375
1553702233.8439791,6200,0.28125
1553702234.7127876,6213,0.3203125
1553702235.1080837,6219,0.375
1553702235.965418,6232,0.3671875
1553702239.756029,6289,0.3671875
1553702241.2415264,6312,0.3203125
1553702245.6404676,6376,0.40625
1553702255.4705956,6520,0.375
1553702259.3444135,6574,0.359375
1553702261.226538,6603,0.359375
1553702264.903846,6657,0.375
1553702267.6326892,6696,0.3671875
1553702267.8486521,6699,0.3125
1553702268.66452,6711,0.3359375
1553702270.796741,6742,0.3359375
1553702278.5639796,6854,0.3828125
1553702286.0488093,6966,0.375
1553702287.8116999,6992,0.328125
1553702295.7042775,7106,0.40625
1553702296.2408488,7114,0.3359375
1553702298.9749696,7155,0.3828125
1553702305.259358,7247,0.4296875
1553702309.6417272,7311,0.421875
1553702312.9447002,7359,0.3828125
1553702314.5379605,7382,0.390625
1553702319.124966,7450,0.4296875
1553702319.801273,7460,0.4296875
1553702319.9994738,7463,0.390625
1553702321.000237,7478,0.40625
1553702323.3319435,7511,0.4140625
1553702335.7521095,7693,0.3046875
1553702340.3345404,7760,0.3984375
1553702342.2072942,7788,0.3984375
1553702342.871047,7798,0.3046875
1553702345.2500098,7833,0.3984375
1553702356.014094,7991,0.4765625
1553702361.201083,8066,0.4140625
1553702368.8636043,8180,0.4140625
1553702371.7025433,8221,0.375
1553702379.4989138,8334,0.46875
1553702381.5268452,8363,0.3828125
1553702381.8829916,8368,0.4453125
1553702382.5148458,8377,0.3828125
1553702388.693465,8467,0.390625
1553702388.8895829,8470,0.3984375
1553702390.7314935,8498,0.3828125
1553702391.3896518,8508,0.390625
1553702397.7708204,8601,0.453125
1553702400.1458127,8635,0.4296875
1553702404.3684053,8695,0.4296875
1553702412.712601,8819,0.4765625
1553702416.783323,8878,0.359375
1553702418.7234511,8904,0.4453125
1553702418.933399,8907,0.4453125
1553702420.3981636,8928,0.515625
1553702420.8605177,8935,0.4453125
1553702424.7893028,8993,0.3828125
1553702425.1776862,8999,0.421875
1553702428.859956,9055,0.4609375
1553702443.0574484,9260,0.375
1553702446.8763995,9316,0.3984375
1553702449.035129,9348,0.4921875
1553702455.2203693,9435,0.4140625
1553702457.3788157,9468,0.453125
1553702462.6978924,9547,0.4609375
1553702463.18176,9554,0.34375
1553702464.084255,9567,0.421875
1553702468.3209834,9627,0.4453125
1553702470.3960052,9657,0.421875
1553702471.9835954,9680,0.4296875
1553702473.241447,9698,0.359375
1553702483.068842,9843,0.453125
1553702487.5156803,9907,0.4765625
1553702497.66795,10058,0.4140625
1553702499.4637547,10084,0.3828125
1553702512.5647519,10276,0.46875
1553702513.021637,10283,0.4140625
1553702520.7811813,10396,0.4609375
1553702520.9877346,10399,0.4765625
1553702522.4841497,10420,0.4453125
1553702526.609642,10479,0.46875
1553702529.544841,10522,0.4609375
1553702535.1197324,10607,0.3984375
1553702537.1723018,10638,0.484375
1553702538.2774386,10654,0.3828125
1553702539.471683,10671,0.40625
1553702542.2969556,10711,0.5078125
1553702545.5017824,10757,0.4921875
1553702545.57134,10758,0.421875
1553702547.245077,10780,0.4140625
1553702549.597649,10815,0.421875
1553702551.4091027,10841,0.4765625
1553702552.0309012,10850,0.5078125
1553702555.564674,10902,0.453125
