Wall time,Step,Value
1553655664.2348566,42,0.2890625
1553655664.5578337,45,0.2421875
1553655667.2854576,71,0.2890625
1553655669.7815697,94,0.375
1553655677.5417964,167,0.4140625
1553655684.1259487,229,0.46875
1553655684.6337504,234,0.375
1553655686.8779118,255,0.46875
1553655688.763754,273,0.4296875
1553655692.3524456,308,0.4609375
1553655692.5528643,310,0.46875
1553655693.4025352,318,0.4765625
1553655709.8947675,474,0.5390625
1553655716.480307,536,0.4609375
1553655721.1435497,579,0.5390625
1553655721.9059305,586,0.46875
1553655727.1500392,634,0.5
1553655728.5087438,647,0.515625
1553655731.1122117,671,0.484375
1553655735.755133,714,0.4609375
1553655736.5459218,722,0.5234375
1553655743.0188823,785,0.484375
1553655744.8145058,802,0.4765625
1553655745.4762676,808,0.5
1553655748.4171593,836,0.4765625
1553655762.8194788,971,0.546875
1553655767.4059842,1014,0.4765625
1553655772.8730133,1066,0.5546875
1553655776.8999555,1104,0.4140625
1553655784.7097285,1180,0.5703125
1553655793.1065502,1261,0.4921875
1553655798.9627979,1316,0.5234375
1553655799.2952635,1319,0.484375
1553655800.8229806,1333,0.5390625
1553655801.2388957,1337,0.6015625
1553655806.2994437,1385,0.5
1553655807.0152164,1392,0.59375
1553655811.7875605,1436,0.5078125
1553655815.0813453,1466,0.4375
1553655821.207999,1523,0.5625
1553655824.2966511,1552,0.5390625
1553655825.9613338,1568,0.5234375
1553655827.7027009,1584,0.59375
1553655838.8511946,1691,0.5390625
1553655843.6509993,1734,0.5546875
1553655843.9466932,1737,0.5
1553655855.401418,1844,0.546875
1553655857.6815414,1866,0.546875
1553655858.982979,1877,0.515625
1553655863.168414,1917,0.4921875
1553655866.4140334,1947,0.5546875
1553655875.6478505,2036,0.4765625
1553655881.920568,2096,0.5078125
1553655891.5139306,2187,0.6484375
1553655892.7822878,2199,0.640625
1553655896.1666799,2231,0.5546875
1553655899.482358,2262,0.578125
1553655904.4652066,2307,0.5078125
1553655913.4548113,2389,0.4609375
1553655918.3596172,2436,0.5234375
1553655920.1614594,2453,0.53125
1553655920.4039598,2455,0.5703125
1553655920.8948624,2460,0.5859375
1553655923.440563,2485,0.5625
1553655923.5258121,2486,0.4609375
1553655924.7588522,2498,0.546875
1553655925.296086,2503,0.5546875
1553655928.2491257,2532,0.6015625
1553655944.4179792,2685,0.5
1553655950.2538643,2740,0.546875
1553655973.4184394,2967,0.5625
1553655980.6099617,3038,0.53125
1553655980.9170327,3041,0.4921875
1553655993.1273227,3161,0.5
1553656000.1151464,3230,0.640625
1553656001.4883716,3244,0.5546875
1553656001.6863322,3246,0.5234375
1553656001.7999113,3247,0.5234375
1553656007.86423,3305,0.5859375
1553656025.487587,3480,0.5625
1553656039.5033035,3618,0.4765625
1553656039.7216356,3620,0.5625
1553656044.8068361,3670,0.5859375
1553656051.9542196,3741,0.546875
1553656059.4403079,3814,0.6171875
1553656060.1154487,3821,0.578125
1553656070.9249234,3928,0.4921875
1553656073.7281353,3956,0.515625
1553656076.591761,3984,0.578125
1553656081.9033058,4036,0.4765625
1553656088.090931,4098,0.4609375
1553656097.9754689,4196,0.5
1553656101.29648,4227,0.5546875
1553656101.7890954,4232,0.6015625
1553656110.425243,4317,0.59375
1553656110.632444,4319,0.515625
1553656118.845793,4400,0.59375
1553656128.1535604,4492,0.5234375
1553656129.8992414,4509,0.53125
1553656132.0224752,4530,0.546875
1553656145.6122067,4664,0.53125
1553656146.0082734,4668,0.484375
1553656146.8378463,4676,0.5390625
1553656158.2822065,4788,0.5625
1553656159.714764,4802,0.546875
1553656163.6009667,4840,0.546875
1553656164.8278549,4852,0.5078125
1553656169.0736187,4894,0.5234375
1553656176.8302379,4971,0.4296875
1553656184.8568885,5050,0.6171875
1553656185.0612464,5052,0.5625
1553656190.5421057,5106,0.5078125
1553656193.356152,5134,0.5703125
1553656204.1575074,5239,0.578125
1553656214.905888,5345,0.546875
1553656216.355306,5359,0.5234375
1553656222.5254416,5420,0.640625
1553656235.5888925,5549,0.5234375
1553656248.8632674,5679,0.53125
1553656253.2911513,5723,0.6328125
1553656261.855643,5808,0.625
1553656263.8476467,5828,0.5625
1553656267.5858588,5864,0.5625
1553656268.292723,5871,0.578125
1553656271.9612086,5907,0.484375
1553656274.0881352,5928,0.5546875
1553656280.3660614,5990,0.6171875
1553656282.3681815,6010,0.5546875
1553656293.7088327,6121,0.5703125
1553656294.7341251,6131,0.578125
1553656301.6917388,6200,0.5078125
1553656302.9702656,6213,0.5703125
1553656303.5816898,6219,0.5625
1553656310.7811437,6289,0.609375
1553656313.13857,6312,0.4921875
1553656319.609614,6376,0.53125
1553656334.0829165,6520,0.5546875
