Wall time,Step,Value
1553684980.712718,42,1.949254035949707
1553684981.34552,45,1.9794801473617554
1553684987.047646,71,2.1956229209899902
1553684992.0950665,94,1.9733314514160156
1553685008.6378334,167,1.7970080375671387
1553685022.3594923,229,1.8444806337356567
1553685023.464906,234,1.9304029941558838
1553685028.096325,255,1.918058156967163
1553685032.123741,273,1.9204204082489014
1553685039.733594,308,1.8427366018295288
1553685040.1692827,310,1.9105550050735474
1553685042.0093307,318,1.7815388441085815
1553685076.6522596,474,1.7152396440505981
1553685090.4249747,536,1.9578479528427124
1553685100.0915778,579,1.823610544204712
1553685101.6130679,586,1.7181589603424072
1553685112.0559397,634,1.907785177230835
1553685114.9757304,647,1.918094515800476
1553685130.0175915,714,1.8892065286636353
1553685131.7727551,722,1.7682000398635864
1553685149.560607,802,1.7912862300872803
1553685150.870339,808,1.824256420135498
1553685157.3650405,836,1.7318947315216064
1553685187.5844622,971,1.7895551919937134
1553685197.0809503,1014,1.6821143627166748
1553685208.5234478,1066,1.8150218725204468
1553685216.868449,1104,1.8438094854354858
1553685233.8152018,1180,1.7635488510131836
1553685251.890196,1261,1.8897192478179932
1553685264.097572,1316,1.7272069454193115
1553685264.7759943,1319,1.7630751132965088
1553685267.8683155,1333,1.7997424602508545
1553685268.7367263,1337,1.7307240962982178
1553685279.3132102,1385,1.7432219982147217
1553685280.8816779,1392,1.7713937759399414
1553685291.002945,1436,1.784192681312561
1553685297.7966535,1466,1.7255587577819824
1553685316.9503958,1552,1.834838628768921
1553685324.1315074,1584,1.9066879749298096
1553685348.0251086,1691,1.6209467649459839
1553685357.46825,1734,1.9274296760559082
1553685358.1318424,1737,1.7911689281463623
1553685381.7735739,1844,1.8103046417236328
1553685389.2941413,1877,1.9934636354446411
1553685398.437533,1917,1.7068676948547363
1553685405.1534479,1947,1.7166519165039062
1553685425.1928504,2036,1.7240674495697021
1553685438.4150958,2096,1.8285764455795288
1553685458.9300215,2187,1.7131381034851074
1553685461.5243886,2199,1.7182667255401611
1553685468.474931,2231,1.842157244682312
1553685475.4212441,2262,1.8265862464904785
1553685485.3887818,2307,1.660280466079712
1553685503.673881,2389,1.7256889343261719
1553685514.1427,2436,1.8095686435699463
1553685517.8433616,2453,1.7811330556869507
1553685518.270325,2455,1.8748142719268799
1553685519.348565,2460,1.7074134349822998
1553685525.0030038,2485,1.7657780647277832
1553685525.240875,2486,1.8766571283340454
1553685527.8726802,2498,1.789764404296875
1553685528.971703,2503,1.8073313236236572
1553685535.3411238,2532,1.8957068920135498
1553685569.0170424,2685,1.749192237854004
1553685581.5407355,2740,1.5978248119354248
1553685632.0728767,2967,1.880523443222046
1553685648.2535675,3038,1.7157840728759766
1553685648.9219375,3041,1.6090983152389526
1553685675.584264,3161,1.7977818250656128
1553685691.1755154,3230,1.7907074689865112
1553685694.7649426,3246,1.7377902269363403
1553685695.0038214,3247,1.5305567979812622
1553685708.0482173,3305,1.6158463954925537
1553685746.9662066,3480,1.7241227626800537
1553685777.680268,3618,1.7271897792816162
1553685778.1158605,3620,1.689589500427246
1553685789.0370297,3670,1.6566897630691528
1553685804.7094169,3741,1.4502272605895996
1553685821.253234,3814,1.6284948587417603
1553685822.8312385,3821,1.569158911705017
1553685846.5186834,3928,1.7846400737762451
1553685852.6988487,3956,1.7664309740066528
1553685870.3454242,4036,1.793138027191162
1553685883.9437516,4098,1.668568730354309
1553685905.900689,4196,1.8867524862289429
1553685914.033555,4232,1.7349398136138916
1553685932.9016259,4317,1.4510934352874756
1553685951.7544594,4400,1.6279767751693726
1553685972.1250045,4492,1.6577949523925781
1553685975.9330528,4509,1.5039005279541016
1553685980.6142807,4530,1.6561996936798096
1553686010.6835105,4664,1.8927814960479736
1553686011.520105,4668,1.7361689805984497
1553686013.2893183,4676,1.6303074359893799
1553686038.4222355,4788,1.5859659910202026
1553686041.5648139,4802,1.5631823539733887
1553686050.0681877,4840,1.5262622833251953
1553686061.9237516,4894,1.6891002655029297
1553686078.8712032,4971,1.7588727474212646
1553686096.6515467,5050,1.7816641330718994
1553686097.0925462,5052,1.4911160469055176
1553686109.1729846,5106,1.6355739831924438
1553686115.3654342,5134,1.6327977180480957
1553686162.3971941,5345,1.3768012523651123
1553686165.4979231,5359,1.440092921257019
1553686179.0013683,5420,1.6678597927093506
1553686207.434012,5549,1.6947276592254639
