Wall time,Step,Value
1553701925.258435,42,1.879427433013916
1553701925.7998555,45,2.016759157180786
1553701934.6228504,94,1.95866858959198
1553701947.826786,167,1.91012442111969
1553701958.8530648,229,1.7555007934570312
1553701959.7401092,234,1.7509289979934692
1553701963.513688,255,1.8457934856414795
1553701966.76644,273,1.7995693683624268
1553701973.072341,308,1.760389804840088
1553701973.438747,310,2.023129463195801
1553701974.904529,318,1.992654800415039
1553702002.8492918,474,1.9208455085754395
1553702013.9978178,536,1.8907060623168945
1553702021.809639,579,1.6000776290893555
1553702023.0748463,586,1.8054404258728027
1553702031.7103786,634,1.7477226257324219
1553702034.0476286,647,1.6595492362976074
1553702045.9331522,714,1.7339991331100464
1553702047.382248,722,1.803244709968567
1553702061.8101425,802,1.7444472312927246
1553702062.8985608,808,1.7040953636169434
1553702067.9163184,836,1.6428682804107666
1553702100.1540499,1014,1.6890658140182495
1553702109.3461914,1066,1.7345106601715088
1553702116.202464,1104,1.9355272054672241
1553702129.9001017,1180,1.7322118282318115
1553702144.492768,1261,1.6360325813293457
1553702154.4696734,1316,1.7507694959640503
1553702155.0056648,1319,1.7950540781021118
1553702157.5047884,1333,1.5892025232315063
1553702158.2316034,1337,1.7517222166061401
1553702166.7688882,1385,1.6770105361938477
1553702168.030881,1392,1.5669834613800049
1553702176.1942966,1436,1.6509513854980469
1553702197.139065,1552,1.7072317600250244
1553702202.9377823,1584,1.8245948553085327
1553702222.3185196,1691,1.6988422870635986
1553702229.9457269,1734,1.5981557369232178
1553702230.4830601,1737,1.6909096240997314
1553702249.8396282,1844,1.7493047714233398
1553702255.9553888,1877,1.4896597862243652
1553702263.184676,1917,1.4788390398025513
1553702268.6159568,1947,1.638759970664978
1553702284.7516239,2036,1.791725993156433
1553702295.3629596,2096,1.6450932025909424
1553702313.9735632,2199,1.9055120944976807
1553702325.2966807,2262,1.7106759548187256
1553702333.43888,2307,1.7171452045440674
1553702348.4770384,2389,1.7613210678100586
1553702356.7347643,2436,1.5664818286895752
1553702359.822942,2453,1.5022494792938232
1553702360.1779833,2455,1.8021214008331299
1553702361.080443,2460,1.7986878156661987
1553702365.6066334,2485,1.6884421110153198
1553702365.788364,2486,1.629813313484192
1553702368.014007,2498,1.7672300338745117
1553702368.9094467,2503,1.6292634010314941
1553702374.1906478,2532,1.819152593612671
1553702401.9596639,2685,1.6449227333068848
1553702411.8789124,2740,1.8269416093826294
1553702453.0214026,2967,1.5451899766921997
1553702465.8673913,3038,1.6521183252334595
1553702466.4156353,3041,1.6254829168319702
1553702488.0805233,3161,1.488288402557373
1553702500.6168764,3230,1.64369535446167
1553702503.5211072,3246,1.7756776809692383
1553702503.702263,3247,1.6111106872558594
1553702514.3001492,3305,1.6768949031829834
1553702546.0416498,3480,1.7539430856704712
1553702570.821837,3618,1.698639154434204
1553702571.1859865,3620,1.596434235572815
1553702580.2641997,3670,1.659787654876709
1553702593.160678,3741,1.7640342712402344
1553702606.6836956,3814,1.3522032499313354
1553702607.946335,3821,1.4935760498046875
1553702627.0898914,3928,1.6690096855163574
1553702632.1566875,3956,1.5338261127471924
1553702646.3709035,4036,1.573821783065796
1553702657.4923556,4098,1.47988760471344
1553702674.9465833,4196,1.7064898014068604
1553702681.632466,4232,1.5229703187942505
1553702696.8955522,4317,1.5015710592269897
1553702711.8063433,4400,1.728345513343811
1553702728.3368707,4492,1.570769190788269
1553702731.4296012,4509,1.5740771293640137
1553702759.27488,4664,1.5043632984161377
1553702759.9928632,4668,1.4981955289840698
1553702761.4351346,4676,1.2267025709152222
1553702781.8101535,4788,1.51719069480896
1553702784.3441887,4802,1.271528720855713
1553702791.258445,4840,1.5015678405761719
1553702800.8853576,4894,1.3961735963821411
1553702814.811057,4971,1.3556700944900513
1553702839.2957034,5106,1.6329463720321655
1553702844.3474092,5134,1.722023606300354
1553702882.571029,5345,1.3805327415466309
1553702885.1019173,5359,1.2946425676345825
1553702896.0967035,5420,1.4237513542175293
1553702919.4626484,5549,1.1629849672317505
1553702942.9743032,5679,1.2376248836517334
1553702950.9376342,5723,1.15006685256958
1553702966.2637155,5808,1.3686566352844238
1553702976.3726218,5864,1.3207898139953613
1553702977.6383247,5871,1.394782543182373
1553702984.1562974,5907,1.3330885171890259
1553702998.949846,5990,1.4135689735412598
1553703037.1091568,6200,1.109511137008667
1553703040.5234075,6219,1.277500033378601
1553703053.2124493,6289,1.1506561040878296
1553703068.7675233,6376,1.2297725677490234
1553703094.8165371,6520,1.312765121459961
1553703104.7468107,6574,1.1382417678833008
1553703109.9956908,6603,0.9788286089897156
1553703127.1400852,6699,1.2146720886230469
1553703129.3069897,6711,1.0090197324752808
1553703155.1295013,6854,1.1774572134017944
1553703175.4068909,6966,1.2872190475463867
1553703202.0839984,7114,1.089454174041748
1553703209.4884996,7155,0.9216684103012085
1553703237.7210329,7311,1.0450929403305054
1553703250.3575296,7382,1.100951910018921
1553703264.5651138,7460,1.0467497110366821
1553703265.126332,7463,1.1444450616836548
1553703267.8589447,7478,1.197298526763916
1553703274.0133796,7511,1.0535781383514404
1553703323.8844225,7788,1.1082817316055298
1553703325.7077012,7798,1.0186432600021362
1553703332.0207531,7833,0.8717609643936157
1553703360.7822976,7991,1.0371992588043213
1553703374.228163,8066,1.0263134241104126
1553703394.8244238,8180,0.8324995040893555
1553703402.2322254,8221,1.097922921180725
1553703427.9094062,8363,1.0455615520477295
1553703428.8129728,8368,0.969995379447937
1553703430.4938252,8377,1.0500684976577759
1553703452.3439288,8498,0.9889313578605652
1553703454.123021,8508,1.1082333326339722
1553703470.9898064,8601,0.9625309705734253
1553703477.111185,8635,1.0573704242706299
1553703521.045738,8878,0.8891615867614746
1553703526.4240952,8907,0.8677141666412354
1553703530.2421553,8928,0.9859273433685303
1553703531.5100248,8935,0.7961169481277466
1553703542.0252135,8993,0.7709470987319946
1553703590.173404,9260,0.8740750551223755
1553703600.3408492,9316,1.0348436832427979
1553703622.0566251,9435,0.9579483866691589
1553703627.7933373,9468,0.9593032002449036
1553703643.328103,9554,0.970708429813385
1553703645.6869464,9567,0.9648072719573975
1553703661.963733,9657,0.9835017323493958
1553703666.124771,9680,0.8890970945358276
1553703669.4387152,9698,0.738249659538269
1553703695.7041423,9843,0.9124236106872559
1553703707.2432384,9907,0.960339367389679
1553703739.2538254,10084,0.7399464249610901
1553703773.7727928,10276,0.8222252726554871
1553703775.0532644,10283,0.897529661655426
1553703796.1738114,10399,0.9461889266967773
1553703810.627086,10479,0.7963950634002686
1553703818.2212448,10522,0.8330497145652771
1553703833.5841863,10607,0.9358686804771423
1553703839.177888,10638,0.8231861591339111
1553703842.0701153,10654,0.800978422164917
1553703852.3747542,10711,0.8044150471687317
1553703860.6933715,10757,0.920364260673523
1553703860.87397,10758,1.0107446908950806
1553703865.0097244,10780,0.8542360067367554
1553703876.0514314,10841,0.97251957654953
1553703877.6824255,10850,0.7335995435714722
1553703886.915949,10902,0.7482383847236633
1553703887.4565952,10905,0.9295492768287659
1553703894.3126855,10943,1.016517996788025
1553703898.4394379,10966,0.8351154327392578
1553703899.8600845,10974,0.8886321187019348
1553703908.2265162,11020,0.7603402137756348
1553703923.0392325,11102,0.6964263916015625
1553703926.4751527,11121,0.7677048444747925
1553703940.4568472,11198,0.7537814378738403
1553703980.4113803,11419,0.8330444693565369
1553703989.9714246,11472,0.8395383358001709
1553703993.605965,11492,0.6989586353302002
1553703999.2057252,11523,0.8493303060531616
1553704000.8485048,11532,0.8995486497879028
1553704006.8095596,11566,0.802561342716217
1553704021.628657,11648,0.8501090407371521
1553704028.364559,11685,1.0416756868362427
1553704041.9121726,11759,0.7994449138641357
1553704062.6002872,11873,0.6876603364944458
1553704079.7248054,11969,0.8166095614433289
1553704080.6281736,11974,0.964854896068573
1553704087.1185522,12010,1.0125794410705566
1553704110.341147,12138,1.0082992315292358
1553704115.1024845,12164,0.8311823010444641
1553704118.9055352,12184,0.8174750804901123
1553704137.9258933,12290,0.9954411387443542
1553704158.707932,12405,0.868053674697876
1553704168.2805195,12458,0.7805179357528687
1553704206.8560722,12671,0.7227979898452759
1553704244.2224605,12877,0.7824335098266602
1553704255.5271814,12939,0.6477633714675903
1553704269.4161828,13017,0.6502960324287415
1553704272.4895604,13034,0.8304175734519958
1553704277.3889194,13061,0.7312548160552979
1553704281.2019503,13082,0.8773095607757568
1553704283.3839734,13094,0.7467663884162903
1553704286.2367554,13109,0.9473977088928223
1553704339.1682003,13402,0.9386374950408936
1553704339.8907695,13406,0.862811267375946
1553704357.628539,13504,0.7986781597137451
1553704365.268855,13546,0.8280861377716064
1553704374.6720843,13597,0.9051315188407898
1553704378.76168,13620,0.6561198830604553
1553704389.2049365,13679,0.9758247137069702
1553704412.9948373,13810,0.9571099281311035
1553704426.3691375,13884,0.8798323273658752
1553704461.7720113,14080,0.9912359118461609
1553704487.2707295,14221,0.9591174125671387
1553704499.275103,14287,1.0047134160995483
1553704500.5427504,14294,0.774140477180481
1553704505.2238884,14320,0.9569947719573975
1553704508.435748,14338,0.8061435222625732
1553704518.9419816,14397,0.8486167192459106
1553704528.0069854,14447,0.7751510143280029
1553704561.6059864,14632,0.9312944412231445
1553704562.6941304,14638,0.9448198080062866
1553704568.1057732,14668,0.9950195550918579
1553704569.7171898,14677,0.8111172914505005
1553704571.5371816,14687,0.7500167489051819
1553704587.991697,14779,0.7687578201293945
1553704589.6289828,14788,0.6508780717849731
1553704593.447156,14809,0.7705180644989014
1553704604.986321,14873,0.7393070459365845
1553704608.427269,14892,1.0407503843307495
1553704644.1697674,15090,0.9083349108695984
1553704660.4462674,15180,0.7756756544113159
1553704676.053592,15266,0.8963260650634766
1553704686.5315502,15324,0.9323979616165161
1553704713.388075,15473,0.8437831401824951
1553704713.7514431,15475,0.7005995512008667
1553704719.5467665,15507,0.7494661808013916
1553704725.1759298,15538,0.8340946435928345
1553704761.708648,15740,0.8480932116508484
1553704766.0381246,15764,0.8111647963523865
1553704772.322152,15828,0.8208216428756714
1553704786.4153845,15993,0.7676069736480713
1553704795.0093868,16095,0.7818509340286255
1553704796.7846448,16116,0.698514461517334
1553704807.943991,16249,0.7814775109291077
1553704814.009547,16321,0.5334380865097046
1553704815.8828354,16343,0.7492245435714722
1553704817.3121161,16360,0.80573570728302
1553704821.3574781,16406,0.6714768409729004
1553704829.7109175,16505,0.8788227438926697
