Wall time,Step,Value
1553655955.143725,42,1.9962339401245117
1553655955.243091,45,1.8712868690490723
1553655956.065244,71,1.9239140748977661
1553655956.8137202,94,1.8756418228149414
1553655959.192357,167,1.807822585105896
1553655961.188712,229,1.7497150897979736
1553655961.3463538,234,1.7335443496704102
1553655962.0126493,255,1.8234657049179077
1553655962.5778859,273,1.8374357223510742
1553655963.693952,308,1.7239383459091187
1553655963.76426,310,1.7178783416748047
1553655964.017698,318,1.7263433933258057
1553655969.3143787,474,1.8087828159332275
1553655971.4006064,536,1.6440253257751465
1553655973.7303164,579,1.9264013767242432
1553655974.179278,586,1.6215367317199707
1553655977.4636772,634,1.672131061553955
1553655978.359842,647,1.8624379634857178
1553655979.9980824,671,1.7211766242980957
1553655982.9541793,714,1.5640835762023926
1553655983.5059657,722,1.7147328853607178
1553655987.934851,785,1.7462358474731445
1553655989.2090657,802,1.8585693836212158
1553655989.8120885,808,1.7072806358337402
1553655992.7209642,836,1.5578858852386475
1553656008.6332266,971,1.8996713161468506
1553656014.5287788,1014,1.7630112171173096
1553656021.7337673,1066,1.6519157886505127
1553656026.9888666,1104,1.585426926612854
1553656037.4094036,1180,1.583835244178772
1553656048.4921398,1261,1.6289222240447998
1553656056.0966666,1316,1.7294013500213623
1553656056.5042043,1319,1.7035449743270874
1553656058.4618096,1333,1.610263466835022
1553656059.0049949,1337,1.7729904651641846
1553656065.6011405,1385,1.7796072959899902
1553656066.524706,1392,1.7567782402038574
1553656072.7338557,1436,1.5522741079330444
1553656076.8872523,1466,1.8001751899719238
1553656084.750723,1523,1.8004686832427979
1553656088.7507365,1552,1.5917096138000488
1553656090.9457483,1568,1.938470721244812
1553656093.1815956,1584,1.6252293586730957
1553656107.8019743,1691,1.6113591194152832
1553656113.7672246,1734,1.880586862564087
1553656114.17835,1737,1.671393871307373
1553656128.8094,1844,1.8659135103225708
1553656131.7325816,1866,1.678606629371643
1553656133.3754978,1877,1.6310102939605713
1553656138.9074557,1917,1.5474226474761963
1553656141.244211,1934,1.661003828048706
1553656143.0581875,1947,1.5900006294250488
1553656155.2451775,2036,1.6374188661575317
1553656163.5001478,2096,1.5762733221054077
1553656175.9945865,2187,1.6624716520309448
1553656177.644448,2199,1.6649558544158936
1553656181.9924035,2231,1.8632769584655762
1553656182.8219125,2237,1.5650207996368408
1553656186.2705073,2262,1.6486927270889282
1553656192.4612691,2307,1.7908753156661987
1553656203.8816192,2389,1.577082872390747
1553656210.3671176,2436,1.7258548736572266
1553656212.7220383,2453,1.6596474647521973
1553656212.995936,2455,1.647600531578064
1553656213.6929336,2460,1.4495861530303955
1553656217.1813195,2485,1.5987755060195923
1553656217.3223512,2486,1.6744704246520996
1553656218.9730506,2498,1.5110397338867188
1553656219.6762502,2503,1.6319680213928223
1553656223.6827686,2532,1.6469560861587524
1553656225.7293108,2547,1.6250700950622559
1553656226.574827,2553,1.5001767873764038
