Wall time,Step,Value
1553655241.1520884,42,0.2578125
1553655241.3169408,45,0.3046875
1553655241.8825777,71,0.375
1553655242.4444792,94,0.46875
1553655244.1189141,167,0.4921875
1553655245.5864701,229,0.4453125
1553655245.6987045,234,0.578125
1553655246.2638416,255,0.5
1553655246.6213136,273,0.3828125
1553655247.581986,308,0.4921875
1553655247.6463046,310,0.5
1553655247.7988286,318,0.546875
1553655251.7702646,474,0.53125
1553655253.258768,536,0.4375
1553655254.3334398,579,0.5546875
1553655254.4627352,586,0.5546875
1553655255.5658813,634,0.609375
1553655255.9720283,647,0.4921875
1553655256.59487,671,0.515625
1553655257.5524013,714,0.546875
1553655257.8057218,722,0.484375
1553655259.4732347,785,0.4609375
1553655259.8389163,802,0.5
1553655259.9595506,808,0.5078125
1553655260.682234,836,0.546875
1553655264.1064916,971,0.5390625
1553655265.025814,1014,0.5
1553655266.3112464,1066,0.4453125
1553655267.199932,1104,0.5
1553655268.9801288,1180,0.546875
1553655271.4378145,1261,0.53125
1553655272.6709683,1316,0.515625
1553655272.7979627,1319,0.515625
1553655273.1678574,1333,0.546875
1553655273.2498684,1337,0.5234375
1553655274.4954834,1385,0.5703125
1553655274.665428,1392,0.5390625
1553655275.9433072,1436,0.5703125
1553655276.630177,1466,0.546875
1553655277.9995897,1523,0.5546875
1553655278.7397618,1552,0.453125
1553655279.193953,1568,0.5703125
1553655279.4963062,1584,0.5234375
1553655282.2278702,1691,0.5859375
1553655283.30596,1734,0.53125
1553655283.4285245,1737,0.5234375
1553655286.0505564,1844,0.515625
1553655286.6277304,1866,0.484375
1553655286.9938323,1877,0.5859375
1553655288.0503287,1917,0.4765625
1553655288.3703017,1934,0.453125
1553655288.7369702,1947,0.5234375
1553655290.9059973,2036,0.53125
1553655292.2503018,2096,0.5
1553655294.5789537,2187,0.5234375
1553655294.9237385,2199,0.4765625
1553655295.7051601,2231,0.5
1553655295.819724,2237,0.5546875
1553655296.4349945,2262,0.3828125
1553655297.517203,2307,0.5703125
1553655299.8012693,2389,0.5078125
1553655300.9485648,2436,0.4921875
1553655301.4409654,2453,0.5625
1553655301.4828458,2455,0.4921875
1553655301.6185656,2460,0.5
1553655301.996897,2485,0.6328125
1553655302.0133126,2486,0.4765625
1553655302.3837306,2498,0.6015625
1553655302.4789824,2503,0.484375
1553655303.2444346,2532,0.6015625
1553655303.5288882,2547,0.5234375
1553655303.6697865,2553,0.5546875
1553655306.9882135,2685,0.5546875
1553655308.3740807,2740,0.609375
1553655313.9609737,2967,0.625
1553655315.6299636,3038,0.5234375
1553655315.7251732,3041,0.4921875
1553655317.1381485,3099,0.5234375
1553655318.7046287,3161,0.5859375
1553655320.4324946,3230,0.5703125
1553655320.6939232,3244,0.53125
1553655320.7343698,3246,0.53125
1553655320.7542183,3247,0.5
1553655322.892778,3305,0.5859375
1553655328.9954906,3480,0.578125
1553655333.9707932,3618,0.5390625
1553655334.0653067,3620,0.53125
1553655335.844659,3670,0.4609375
1553655338.2786121,3741,0.5625
1553655340.335886,3793,0.546875
1553655341.146048,3814,0.5625
1553655341.365668,3821,0.5546875
1553655345.3295627,3928,0.6328125
1553655346.2310226,3956,0.609375
1553655347.2001822,3984,0.4296875
1553655348.9565642,4036,0.4765625
1553655351.2306054,4098,0.515625
1553655354.6523316,4196,0.5390625
1553655355.9070134,4227,0.5234375
1553655356.0790849,4232,0.546875
1553655359.0718644,4317,0.5390625
1553655359.1283553,4319,0.515625
1553655362.1703389,4400,0.625
1553655365.713281,4492,0.5703125
1553655366.3336039,4509,0.5390625
1553655366.9689882,4530,0.6640625
1553655372.000859,4664,0.5703125
1553655372.2434845,4668,0.5234375
1553655372.5101883,4676,0.53125
1553655376.8152626,4788,0.515625
1553655377.2649615,4802,0.46875
1553655378.66304,4840,0.5625
1553655379.0864713,4852,0.5
1553655380.4992661,4894,0.5234375
1553655383.3326154,4971,0.578125
1553655386.19708,5050,0.5390625
1553655386.2428715,5052,0.484375
1553655388.2412283,5106,0.5390625
1553655389.2145784,5134,0.5546875
1553655392.9817185,5239,0.546875
1553655397.0031066,5345,0.5546875
1553655397.5136738,5359,0.53125
1553655399.7931142,5420,0.53125
1553655405.152946,5549,0.546875
1553655411.1070666,5679,0.5390625
1553655413.1674254,5723,0.546875
1553655417.2908304,5808,0.484375
1553655418.4083605,5828,0.59375
1553655420.4035916,5864,0.578125
1553655420.8004644,5871,0.5546875
1553655422.679131,5907,0.546875
1553655423.8618464,5928,0.625
1553655427.1546946,5990,0.5546875
1553655428.284618,6010,0.5546875
1553655434.5096338,6121,0.5390625
1553655435.0475814,6131,0.5234375
1553655438.898938,6200,0.59375
1553655439.6138148,6213,0.5625
1553655439.9427009,6219,0.609375
1553655440.6447353,6232,0.5234375
1553655443.95993,6289,0.546875
1553655445.3704908,6312,0.5625
1553655449.53706,6376,0.546875
1553655458.7736611,6520,0.5859375
1553655462.421404,6574,0.5546875
1553655464.2936301,6603,0.53125
1553655467.6944146,6657,0.6171875
1553655470.237952,6696,0.53125
1553655470.4249501,6699,0.5234375
1553655471.3125434,6711,0.484375
1553655473.667622,6742,0.640625
1553655482.8722024,6854,0.5234375
1553655491.9383762,6966,0.578125
1553655494.0030675,6992,0.515625
1553655495.743932,7014,0.4765625
1553655503.1650608,7106,0.6015625
1553655503.7407765,7114,0.625
1553655507.0466485,7155,0.625
1553655514.1144824,7247,0.5703125
1553655519.0624635,7311,0.6015625
1553655522.8705351,7359,0.5234375
1553655524.676401,7382,0.5
1553655526.1733773,7401,0.5390625
1553655530.238381,7450,0.5546875
1553655531.0123844,7460,0.5234375
1553655531.3085628,7463,0.5546875
1553655532.474987,7478,0.4609375
1553655535.3797138,7511,0.59375
1553655549.1085172,7687,0.5
1553655549.5451355,7693,0.4921875
1553655554.7640064,7760,0.5625
1553655556.949078,7788,0.5703125
1553655557.7497792,7798,0.5234375
1553655560.4650729,7833,0.53125
1553655572.774043,7991,0.5625
1553655575.6742442,8026,0.59375
1553655579.1833344,8066,0.5625
1553655588.334697,8180,0.5703125
1553655591.4905415,8221,0.5
1553655600.0780609,8334,0.515625
1553655602.324485,8363,0.640625
1553655602.728079,8368,0.5
1553655603.43192,8377,0.5546875
1553655610.685763,8467,0.6015625
1553655610.8854506,8470,0.515625
1553655613.096569,8498,0.5
1553655613.905681,8508,0.484375
1553655621.1782544,8601,0.6328125
1553655623.791674,8635,0.578125
1553655628.5336514,8695,0.578125
1553655638.0313246,8819,0.5703125
1553655642.541886,8878,0.5859375
1553655644.7531095,8904,0.5859375
1553655645.0238483,8907,0.578125
1553655646.675713,8928,0.5625
1553655647.2618754,8935,0.546875
1553655651.802278,8993,0.6015625
1553655652.299131,8999,0.5546875
1553655656.7621896,9055,0.53125
1553655672.8774137,9260,0.515625
1553655677.2730763,9316,0.5546875
1553655679.74525,9348,0.609375
1553655686.54949,9435,0.5859375
1553655689.1315064,9468,0.5625
1553655695.3497512,9547,0.5859375
1553655695.909448,9554,0.59375
1553655696.8414216,9567,0.59375
