Wall time,Step,Value
1553660029.9226706,42,1.9552202224731445
1553660030.159587,45,1.9636331796646118
1553660032.3026168,71,1.9868810176849365
1553660034.2183938,94,1.979245901107788
1553660042.221225,167,2.117929697036743
1553660049.522461,229,2.027218818664551
1553660050.1184793,234,1.9928948879241943
1553660052.6028776,255,1.8134913444519043
1553660054.7475293,273,1.821386456489563
1553660058.8106382,308,1.931999683380127
1553660059.0485895,310,1.7692508697509766
1553660059.9898088,318,1.8369110822677612
1553660078.629012,474,1.8839936256408691
1553660085.8909335,536,2.0694963932037354
1553660091.0202994,579,1.8509232997894287
1553660091.7991796,586,1.8613543510437012
1553660097.4748414,634,1.9118908643722534
1553660098.986389,647,1.8987053632736206
1553660101.8417752,671,1.9153661727905273
1553660106.9298096,714,1.9171935319900513
1553660107.879124,722,1.99862802028656
1553660115.2627976,785,1.835385799407959
1553660117.2598417,802,1.8316282033920288
1553660117.9708836,808,1.8631930351257324
1553660121.2887993,836,1.909318447113037
1553660137.3583543,971,1.921600580215454
1553660142.4022722,1014,1.8017874956130981
1553660148.4063547,1066,1.7901204824447632
1553660152.887545,1104,1.8122410774230957
1553660161.8194327,1180,1.8446784019470215
1553660171.3408728,1261,2.0641183853149414
1553660177.7293973,1316,1.8522881269454956
1553660178.0816321,1319,1.8343157768249512
1553660179.702894,1333,1.9075543880462646
1553660180.1885092,1337,1.6733968257904053
1553660185.792733,1385,1.8022464513778687
1553660186.6105442,1392,1.891321063041687
1553660191.9732683,1436,1.7602810859680176
1553660195.5103028,1466,1.8241310119628906
1553660202.2824986,1523,1.845059871673584
1553660205.5848055,1552,1.719665765762329
1553660207.4536889,1568,1.8782832622528076
1553660209.3580701,1584,1.73506498336792
1553660221.9491072,1691,1.8618568181991577
1553660227.0211327,1734,1.9287511110305786
1553660227.3688915,1737,1.9208264350891113
1553660239.922146,1844,1.894063115119934
1553660242.549855,1866,1.8702270984649658
1553660244.0124152,1877,1.7015178203582764
1553660248.780665,1917,1.7791175842285156
1553660250.7812846,1934,1.8082330226898193
1553660252.3362842,1947,1.8075441122055054
1553660266.0768383,2036,1.828664779663086
1553660275.5000255,2096,1.7347769737243652
1553660289.8243628,2187,1.850412368774414
1553660291.723398,2199,1.99662446975708
1553660296.7161655,2231,1.8362005949020386
1553660297.6661632,2237,1.8606716394424438
1553660301.6076572,2262,1.9640519618988037
